id,date,text,author_name,retweets,likes
8.66584074613162E+017,Mon May 22 14:48:38 IST 2017,OMG !! What a Celebration after Winning IPL #IPLfinal #kabirisgod #bbmasonvh1 Watch: https://t.co/6qUAOIsG74… https://t.co/8ejCAAkUA2,priyashelke5,0,0
8.66584083194884E+017,Mon May 22 14:48:40 IST 2017,RT @mipaltan: #Dabbing the night away! 🤜🤛 #CricketMeriJaan #IPLfinal #BELI3VE https://t.co/d7Cn6qSZPu,DeepGil49717782,0,0
8.66584087615611E+017,Mon May 22 14:48:41 IST 2017,"RT @NitaMAmbani: #IPL2017 trophy taken to Shree #Siddhivinayak to seek blessings, after @mumbaiindians won the #IPL title.…",Manopochat,0,0
8.66584118443639E+017,Mon May 22 14:48:48 IST 2017,RT @JSharma45: Keep calm and feel gayle storm now #ipl,vesypilmark1975,0,0
8.66584130682634E+017,Mon May 22 14:48:51 IST 2017,RT @mipaltan: The moment we were crowned champions! It doesn't get any better than this! 💪🏆😍 #CricketMeriJaan #IPLfinal #BELI3VE https://t…,AppuDhanush3,0,0
8.66584130691223E+017,Mon May 22 14:48:51 IST 2017,RT @ImRoboSankar: Before trolling #MI just think about #Jio Pray for #MI so Ambani would give a special offer #MIvsRPS #IPLFinal,iarulkumar,0,0
8.66584136487752E+017,Mon May 22 14:48:53 IST 2017,RT @mipaltan: Living the dream! #CricketMeriJaan #IPLfinal #BELI3VE https://t.co/2QjUrpgrjk,SSathishNKN7276,0,0
8.66584169266205E+017,Mon May 22 14:49:00 IST 2017,"RT @mipaltan: ""UNBELI3VABLE!"" @MitchJohnson398 is over the moon! #CricketMeriJaan #IPLfinal https://t.co/OE1SRPVg76",DeepGil49717782,0,0
8.66584169383592E+017,Mon May 22 14:49:00 IST 2017,RT @ayush_dzire: deleted tweet but i totally agree with u @SirPareshRawal if #ArundhatiRoy is not available @sagarikaghose is alwa…,lal0788,0,0
8.66584176597713E+017,Mon May 22 14:49:02 IST 2017,As always love u @krunalpandya24 👏👏👌👍👍👏👏real champion🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆🏆… https://t.co/mOaY0aXGa2,UrstrulySurya2,0,0
8.66584178057503E+017,Mon May 22 14:49:03 IST 2017,RT @o2amber: Exclusive proof that why Mumbai wins the #iplfinal2017 We will go to @ICC with this proof ~ #रायता_नरेश…,prakashsinghbsp,0,0
8.66584182306161E+017,Mon May 22 14:49:04 IST 2017,RT @ImRaina: Wat a match best final in IPL so far great captaincy under pressure @ImRo45 so so so close #IPLfinal #RPSvsMI #IPL2017 #MUMBA…,Muthukarnnan,0,0
8.66584184810119E+017,Mon May 22 14:49:04 IST 2017,RT @Ravishing_Zaara: The way she was praying last night😍 OMG my favorite😅❤ https://t.co/FaHLVenz61,theHasnainRaza,0,0
8.66584184873251E+017,Mon May 22 14:49:04 IST 2017,RT @mipaltan: CHAMPIONSSS!!!! WE DID IT!!!! 🏆💙 #BELI3VE #CricketMeriJaan #IPLfinal https://t.co/t9r5LK2gCW,SSathishNKN7276,0,0
8.66584186748101E+017,Mon May 22 14:49:05 IST 2017,"RT @mipaltan: ""Everyone gave their 200%!"" Watch how elated Lasith Malinga was after we won the #IPLFinal. #CricketMeriJaan #MI https://t.c…",DeepGil49717782,0,0
8.66584192565617E+017,Mon May 22 14:49:06 IST 2017,RT @cricbuzz: Malinga was going to do something great tonight: Sachin Tendulkar. Who said what after Mumbai's 3rd #IPL title https://t.co/l…,DeepGil49717782,0,0
8.665841930228E+017,Mon May 22 14:49:06 IST 2017,RT @Pa1fans: Dear Ambani ji... We want Champions offer... -Sincerely #jio users #IPLfinal,TheShekharVerma,0,0
8.66584207992136E+017,Mon May 22 14:49:10 IST 2017,RT @virendersehwag: What a brilliant #IPLfinal Congratulations @mipaltan on a great victory.Congratulations to Pune as well for giving suc…,Ajithmaike44,0,0
8.66584213545513E+017,Mon May 22 14:49:11 IST 2017,"RT @NitaMAmbani: #IPL2017 trophy taken to Shree #Siddhivinayak to seek blessings, after @mumbaiindians won the #IPL title.…",divedishubham,0,0
8.66584214203924E+017,Mon May 22 14:49:11 IST 2017,"RT @mipaltan: ""The Pandya brothers are special!"" - #RohitSharma Indeed they are, Rohit. 💙 #CricketMeriJaan #IPLfinal #BELI3VE https://t.c…",DeepGil49717782,0,0
8.66584224781943E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",SRKFanship,0,0
8.66584224878313E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",BaseemModiFan,0,0
8.66584224899359E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",AyeshaSalmanFan,0,0
8.66584224899277E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",Biggest_SRKFan,0,0
8.66584224886702E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",BhaiFanSrk,0,0
8.66584224886739E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",_TheBaadSHAH_,0,0
8.66584224886739E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",AyeshaDone,0,0
8.66584225037689E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",CorkGereg,0,0
8.66584224882504E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",_RaeesSRK,0,0
8.66584225075536E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",iOnlySRKian,0,0
8.66584225079624E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",iTheD0N,0,0
8.6658422506709E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",GodSRKFan,0,0
8.66584225100595E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",brayDonNicols,0,0
8.66584225075429E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",iDonManiac,0,0
8.66584225151041E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",DONwalaSRK,0,0
8.66584225071247E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",iamSRKFanatic__,0,0
8.66584225109037E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",JaadugarModi,0,0
8.66584225306132E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",FaizanModiJi,0,0
8.66584225264226E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",iamKINGF4N,0,0
8.66584226816184E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",KingKhanRules_,0,0
8.66584226837156E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",SRK_TheGreatest,0,0
8.66584226816074E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",SRKizBaadshah,0,0
8.66584226820379E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",KingSameerAli,0,0
8.66584226816115E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",saber000064007,0,0
8.66584226845544E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",TheKingF4N,0,0
8.66584226816119E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",saber000059,0,0
8.66584226971373E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",khanFANKA,0,0
8.6658422681618E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",JeSuisJiavani,0,0
8.66584226816082E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",SRKisTheBadshah,0,0
8.66584226849628E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",TheXRK,0,0
8.66584226820379E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",RajuSRKIANDON,0,0
8.66584226832958E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",SRKsDarKNight,0,0
8.66584226837037E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",saberkhan00,0,0
8.66584226925208E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",TheSRKManiac,0,0
8.66584226912649E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",TheSRKFan5,0,0
8.66584226803483E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",luvKINGKHAN4eva,0,0
8.66584226912588E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",SRK___Rules,0,0
8.66584226824503E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",rrsajid123,0,0
8.66584226807693E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",Raees_Fanatic,0,0
8.66584226832933E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",saber000065007,0,0
8.66584226887487E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",TheSRKsLover,0,0
8.66584227130745E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",SRKsVP,0,0
8.66584226933596E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",SRKs_Gladiator,0,0
8.66584226967175E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",kevintyleren,0,0
8.66584226820268E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",KingSRKF4N,0,0
8.66584226828661E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",SRK__IS__KING,0,0
8.66584226879033E+017,Mon May 22 14:49:14 IST 2017,"RT @WisdenIndia: Part 2 of @shamyad's #IPL photo blog, capturing SRK's wave, Kohli's agony, Yuvraj tying Pant's shoelace & more: https://t.…",SRK_IS_DON,0,0
8.66584227600531E+017,Mon May 22 14:49:14 IST 2017,"#IPL, #KKR's team review by RibsGully : Utility aplenty sans ‘X’ factor https://t.co/43XPbtjB9N",dhaka_sports,0,0
8.665842282088E+017,Mon May 22 14:49:15 IST 2017,RT @RanveerOfficial: Weeeee are the CHAMPIONSSSSS !!! 🤘🏽🎶🎶🎶 😍🏏🏆🏆🏆 #MI #IPLfinal @mipaltan https://t.co/q2vpxKzBPK,GarimaSwaroop1,0,0
8.66584229286748E+017,Mon May 22 14:49:15 IST 2017,"RT @ryanpereira: Congratulations #Mumbai Indians! In other news, the #JIO offer* will be extended upto Next IPL #NewIPLoffer #IPLFinal*PS:…",TheShekharVerma,0,0
8.66584237209768E+017,Mon May 22 14:49:17 IST 2017,RT @mipaltan: From one #MILegend to another. #CricketMeriJaan #IPLfinal #BELI3VE https://t.co/nZY6ZblEjk,DeepGil49717782,0,0
8.66584238136668E+017,Mon May 22 14:49:17 IST 2017,RT @Kuldeep84884582: #BBMAsOnVh1 #IPLfinal Do you know #kabirisgod Get knowledge by our vedas & holyscriptures. #SantRampalJi…,SinghSatapal,0,0
8.66584252728717E+017,Mon May 22 14:49:20 IST 2017,RT @SirJadeja: RT If You're Supporting Rising Pune Supergiant Just Because Of #MSDhoni 🙏🏾 #IPLfinal #IPL #MIvRPS #RPSvMI…,roushan143,0,0
8.66584262354637E+017,Mon May 22 14:49:23 IST 2017,RT @thefulltoss: I haven't seen the Jos Buttler video yet. Mainly because the idea of watching men wrapped up in towels doesn't particularl…,hasssaaannn,0,0
8.66584266121122E+017,Mon May 22 14:49:24 IST 2017,"RT @rameshsrivats: #RPSvMI #IPLfinal Superb picture of the IPL trophy, being held by Malinga, and other people who didn't play in th…",Bhagchandjang10,0,0
8.66584266402144E+017,Mon May 22 14:49:24 IST 2017,RT @mipaltan: CHAMPIONS! Ever single one of you! 🏆👏 #CricketMeriJaan #IPLfinal #BELI3VE https://t.co/L5ZP8NqdOp,DeepGil49717782,0,0
8.66584269325455E+017,Mon May 22 14:49:24 IST 2017,"RT @gilly381: To @ImRo45 and your team, I simply say #Kepke #IPLfinal #IPL2017",LingaPrabhas,0,0
8.6658427456426E+017,Mon May 22 14:49:26 IST 2017,"RT @ImRo45: Winning takes talent, to repeat takes character, grit and intelligence. What a brilliant final to be part of @mipaltan #IPLfinal",simbuvenkatesh,0,0
8.66584275402891E+017,Mon May 22 14:49:26 IST 2017,"RT @ImRo45: Winning takes talent, to repeat takes character, grit and intelligence. What a brilliant final to be part of @mipaltan #IPLfinal",kishan_sirius,0,0
8.66584301541876E+017,Mon May 22 14:49:32 IST 2017,RT @FoxSportsLab: 5th time an AUS batsman has topped the runs in the IPL: 2008 – S.Marsh 2009 – Hayden 2013 – M.Hussey 2015 & 2017 –…,mandakini_,0,0
8.66584308479218E+017,Mon May 22 14:49:34 IST 2017,RT @harimurali18: Thanks grandma https://t.co/3aBJdiuSDP,theHasnainRaza,0,0
8.66584314741498E+017,Mon May 22 14:49:35 IST 2017,RT @cricbuzz: Johnson defended 11 runs in the last over of the #IPL10. @kaushik_cb with that and a little more on the Aussie https://t.co/s…,DeepGil49717782,0,0
8.66584341677211E+017,Mon May 22 14:49:42 IST 2017,"RT @cricbuzz: Until Smith's slice found Rayudu, @RPSupergiants looked like champions, they aspired to be, writes @kaushik_cb https://t.co/m…",DeepGil49717782,0,0
8.66584342872641E+017,Mon May 22 14:49:42 IST 2017,"RT @FoxSportsLab: Congrats to the Mumbai Indians on becoming the first team to win 3 Indian Premier League titles (2013, 2015 & 2017)…",SJB6991,0,0
8.6658434895018E+017,Mon May 22 14:49:43 IST 2017,"RT @ImRo45: Winning takes talent, to repeat takes character, grit and intelligence. What a brilliant final to be part of @mipaltan #IPLfinal",ImAshwani8756,0,0
8.66584350183248E+017,Mon May 22 14:49:44 IST 2017,RT @RanveerOfficial: Weeeee are the CHAMPIONSSSSS !!! 🤘🏽🎶🎶🎶 😍🏏🏆🏆🏆 #MI #IPLfinal @mipaltan https://t.co/q2vpxKzBPK,AliNashid5,0,0
8.6658435260346E+017,Mon May 22 14:49:44 IST 2017,RT @ImRaina: Wat a match best final in IPL so far great captaincy under pressure @ImRo45 so so so close #IPLfinal #RPSvsMI #IPL2017 #MUMBA…,Hari3611,0,0
8.66584356080439E+017,Mon May 22 14:49:45 IST 2017,"RT @ImRo45: Winning takes talent, to repeat takes character, grit and intelligence. What a brilliant final to be part of @mipaltan #IPLfinal",KarthikKuruvi,0,0
8.66584366373327E+017,Mon May 22 14:49:47 IST 2017,RT @cricbuzz: #MI came storming back with one of the most thrilling comebacks in IPL history to hoist the trophy #IPLfinal https://t.co/bqt…,DeepGil49717782,0,0
8.66584381879714E+017,Mon May 22 14:49:51 IST 2017,RT @NeverEverGivUp_: Best thing I've read tonight 😂😂 #MIvsRPS #IPL #IPLfinal https://t.co/G67ZZiNMHu,Jillabala2,0,0
8.66584382336713E+017,Mon May 22 14:49:51 IST 2017,RT @o2amber: Exclusive proof that why Mumbai wins the #iplfinal2017 We will go to @ICC with this proof ~ #रायता_नरेश…,shweta0575,0,0
8.66584394420683E+017,Mon May 22 14:49:54 IST 2017,RT @CricketAus: Ricky Ponting with a typically insightful take on the performances of Smith & Johnson in the #IPL final:…,faisalansari101,0,0
8.6658440043527E+017,Mon May 22 14:49:56 IST 2017,RT @ESPNcricinfo: #IPL champions 2008: RR 2009: DC 2010: CSK 2011: CSK 2012: KKR 2013: MI 2014: KKR 2015: MI 2016: SRH 2017: MI Whic…,DeepGil49717782,0,0
8.66584410241552E+017,Mon May 22 14:49:58 IST 2017,#IPL champions 2008: RR 2009: DC 2010: CSK 2011: CSK 2012: KKR 2013: MI 2014: KKR 2015: MI 2016: SRH 2017: MI + #ISHRAT_KHAN,ISHRAT_UPDATE,0,0
8.66584420446335E+017,Mon May 22 14:50:00 IST 2017,RT @YouWeNow: Congratulations @YUVSTRONG12 on winning the Vitara Brezza Glam Shot of the Season @IPL #IPLfinal @SunRisers 😎 https://t.co/aM…,logesh666666,0,0
8.66584419036873E+017,Mon May 22 14:50:00 IST 2017,Caption this? The IPL trophy at Shree Siddhivinayak Ganapati Temple after @mipaltan's thrilling win in the… https://t.co/nzA8n7bbhp,thefield_in,0,0
8.66584419330515E+017,Mon May 22 14:50:00 IST 2017,Caption this? The IPL trophy at Shree Siddhivinayak Ganapati Temple after @mipaltan's thrilling win in the… https://t.co/uu0tionP0o,vinayakkm,0,0
8.66584423411716E+017,Mon May 22 14:50:01 IST 2017,RT @mipaltan: It was a special win for @ImRo45 & he is happy with the team-work that led to it. https://t.co/KrfriVLlxN…,DeepGil49717782,0,0
8.66584424103784E+017,Mon May 22 14:50:01 IST 2017,RT @ravenkaur69: John Terry SORRY BAE #IPLfinal #PrimariasPSOE #このタグ見た人は今考えてる事を答える Liverpool Strips Naked For Jesus? Omg 👀😍😋 https://t.co/…,_i3mi,0,0
8.66584424032371E+017,Mon May 22 14:50:01 IST 2017,RT @ravenkaur69: John Terry SORRY BAE #IPLfinal #PrimariasPSOE #このタグ見た人は今考えてる事を答える Liverpool Strips Naked For Jesus? Omg 👀😍😋 https://t.co/…,0147Val,0,0
8.66584424246387E+017,Mon May 22 14:50:01 IST 2017,RT @ravenkaur69: John Terry SORRY BAE #IPLfinal #PrimariasPSOE #このタグ見た人は今考えてる事を答える Liverpool Strips Naked For Jesus? Omg 👀😍😋 https://t.co/…,facts878,0,0
8.6658442424628E+017,Mon May 22 14:50:01 IST 2017,RT @ravenkaur69: John Terry SORRY BAE #IPLfinal #PrimariasPSOE #このタグ見た人は今考えてる事を答える Liverpool Strips Naked For Jesus? Omg 👀😍😋 https://t.co/…,gerryc02,0,0
8.66584424330273E+017,Mon May 22 14:50:01 IST 2017,RT @ravenkaur69: John Terry SORRY BAE #IPLfinal #PrimariasPSOE #このタグ見た人は今考えてる事を答える Liverpool Strips Naked For Jesus? Omg 👀😍😋 https://t.co/…,cigariIlo,0,0
8.66584424430924E+017,Mon May 22 14:50:01 IST 2017,RT @ravenkaur69: John Terry SORRY BAE #IPLfinal #PrimariasPSOE #このタグ見た人は今考えてる事を答える Liverpool Strips Naked For Jesus? Omg 👀😍😋 https://t.co/…,therealjaeee2,0,0
8.66584424183456E+017,Mon May 22 14:50:01 IST 2017,RT @ravenkaur69: John Terry SORRY BAE #IPLfinal #PrimariasPSOE #このタグ見た人は今考えてる事を答える Liverpool Strips Naked For Jesus? Omg 👀😍😋 https://t.co/…,Alicia_Palmerr,0,0
8.6658442432188E+017,Mon May 22 14:50:01 IST 2017,RT @ravenkaur69: John Terry SORRY BAE #IPLfinal #PrimariasPSOE #このタグ見た人は今考えてる事を答える Liverpool Strips Naked For Jesus? Omg 👀😍😋 https://t.co/…,Naturalspace07,0,0
8.66584424376304E+017,Mon May 22 14:50:01 IST 2017,RT @ravenkaur69: John Terry SORRY BAE #IPLfinal #PrimariasPSOE #このタグ見た人は今考えてる事を答える Liverpool Strips Naked For Jesus? Omg 👀😍😋 https://t.co/…,Scorpio_soldier,0,0
8.66584424439218E+017,Mon May 22 14:50:01 IST 2017,RT @ravenkaur69: John Terry SORRY BAE #IPLfinal #PrimariasPSOE #このタグ見た人は今考えてる事を答える Liverpool Strips Naked For Jesus? Omg 👀😍😋 https://t.co/…,LeezySantana,0,0
8.66584424460235E+017,Mon May 22 14:50:01 IST 2017,RT @ravenkaur69: John Terry SORRY BAE #IPLfinal #PrimariasPSOE #このタグ見た人は今考えてる事を答える Liverpool Strips Naked For Jesus? Omg 👀😍😋 https://t.co/…,younggab333,0,0
8.66584424456094E+017,Mon May 22 14:50:01 IST 2017,RT @ravenkaur69: John Terry SORRY BAE #IPLfinal #PrimariasPSOE #このタグ見た人は今考えてる事を答える Liverpool Strips Naked For Jesus? Omg 👀😍😋 https://t.co/…,anotbok,0,0
8.66584424321823E+017,Mon May 22 14:50:01 IST 2017,RT @ravenkaur69: John Terry SORRY BAE #IPLfinal #PrimariasPSOE #このタグ見た人は今考えてる事を答える Liverpool Strips Naked For Jesus? Omg 👀😍😋 https://t.co/…,lowkeyfastlife,0,0
8.66584424468677E+017,Mon May 22 14:50:01 IST 2017,RT @ravenkaur69: John Terry SORRY BAE #IPLfinal #PrimariasPSOE #このタグ見た人は今考えてる事を答える Liverpool Strips Naked For Jesus? Omg 👀😍😋 https://t.co/…,HolyLituation,0,0
8.66584424376349E+017,Mon May 22 14:50:01 IST 2017,RT @ravenkaur69: John Terry SORRY BAE #IPLfinal #PrimariasPSOE #このタグ見た人は今考えてる事を答える Liverpool Strips Naked For Jesus? Omg 👀😍😋 https://t.co/…,ChrisRisey,0,0
8.66584424422486E+017,Mon May 22 14:50:01 IST 2017,RT @ravenkaur69: John Terry SORRY BAE #IPLfinal #PrimariasPSOE #このタグ見た人は今考えてる事を答える Liverpool Strips Naked For Jesus? Omg 👀😍😋 https://t.co/…,Jayjamzz,0,0
8.66584424338608E+017,Mon May 22 14:50:01 IST 2017,RT @ravenkaur69: John Terry SORRY BAE #IPLfinal #PrimariasPSOE #このタグ見た人は今考えてる事を答える Liverpool Strips Naked For Jesus? Omg 👀😍😋 https://t.co/…,reeldilz,0,0
8.66584424590258E+017,Mon May 22 14:50:01 IST 2017,RT @ravenkaur69: John Terry SORRY BAE #IPLfinal #PrimariasPSOE #このタグ見た人は今考えてる事を答える Liverpool Strips Naked For Jesus? Omg 👀😍😋 https://t.co/…,PowellJames4,0,0
8.66584424485462E+017,Mon May 22 14:50:01 IST 2017,RT @ravenkaur69: John Terry SORRY BAE #IPLfinal #PrimariasPSOE #このタグ見た人は今考えてる事を答える Liverpool Strips Naked For Jesus? Omg 👀😍😋 https://t.co/…,LoveNoPutas,0,0
8.66584424430924E+017,Mon May 22 14:50:01 IST 2017,RT @ravenkaur69: John Terry SORRY BAE #IPLfinal #PrimariasPSOE #このタグ見た人は今考えてる事を答える Liverpool Strips Naked For Jesus? Omg 👀😍😋 https://t.co/…,sawyer_kingz,0,0
